loan_amount,person_income,credit_score,debt_to_income_ratio,employment_length,previous_defaults,default
1546,13926,570,0.1777,1,0,0
1467,10000,687,0.6927,5,0,0
2153,10000,592,0.3028,7,0,0
2539,10285,654,0.3016,3,0,0
22770,37819,537,0.6814,7,0,0
5542,11743,601,0.3572,11,0,0
4438,13586,574,0.3996,2,0,0
9302,12967,647,0.122,5,0,0
1213,10000,585,0.592,6,0,0
5426,17060,605,0.2538,0,0,0
2958,16677,605,0.2877,2,0,1
5495,41071,631,0.1645,11,0,0
15608,16652,635,0.2775,4,0,0
2575,16480,514,0.2668,16,0,0
36436,91235,586,0.2241,9,0,0
2048452,167019,636,0.4482,5,0,1
7681,26991,604,0.5068,5,0,1
9236,10000,537,0.1616,6,0,0
32039,21391,609,0.5255,2,0,0
18027,113903,593,0.1282,3,0,0
14238,31847,548,0.2507,3,1,1
7148,10000,598,0.5212,4,0,0
15235,23264,651,0.1,4,0,0
18833,99388,738,0.1265,2,0,0
6219,10000,591,0.5405,1,0,0
56661,25939,568,0.4165,2,0,1
8966,10000,616,0.2353,3,0,0
1522,10000,580,0.0524,5,0,0
8718,10000,551,0.4508,4,0,0
3900,11359,476,0.321,1,0,0
9199,10000,623,0.7342,5,0,1
6343,13240,600,0.5255,12,0,0
2298,15693,572,0.2697,1,0,0
6499,13195,668,0.1115,4,0,0
50634,10000,620,0.0538,4,0,1
5100,18885,645,0.6223,4,0,0
100423,140622,629,0.2395,6,0,0
1215,10000,524,0.0708,4,0,0
3667,21577,607,0.3322,5,0,0
3404,14903,583,0.1988,14,0,0
3409,10000,621,0.204,2,0,0
21859,32294,667,0.2827,1,0,1
6873,10000,577,0.1065,3,0,0
3912,12966,649,0.1469,2,1,0
3238,10000,582,0.6871,3,0,0
6086,10000,588,0.2103,2,0,0
3775,10000,553,0.3023,5,0,0
12282,12983,647,0.3439,8,0,0
47993,10000,551,0.0834,16,0,1
653,10000,558,0.0324,6,0,0
1906,10000,615,0.0867,9,0,0
9954,10000,647,0.1571,2,0,0
2272,17535,686,0.5084,3,0,0
7000,10000,541,0.5097,5,0,1
1292,10000,593,0.4511,2,0,0
7087,10000,627,0.2659,2,0,0
4653,17137,566,0.1905,5,0,0
3958,10000,616,0.2663,2,0,0
31488,59291,665,0.5714,2,0,0
29409,81390,743,0.2766,3,0,0
30811,48041,648,0.3003,7,0,0
14137,34118,643,0.4956,3,1,0
255,10000,501,0.5242,4,0,0
7386,10000,538,0.0104,3,0,0
3818,13380,556,0.0774,4,0,0
4983,22564,615,0.66,5,0,0
28178,18951,695,0.4259,6,0,0
1615,11123,568,0.2139,2,0,0
15576,26785,607,0.1044,5,0,0
44868,11876,505,0.2969,1,0,1
51529,47881,580,0.292,11,0,0
5190,12773,561,0.227,6,0,0
11677,10000,643,0.1042,6,0,0
14185,39481,723,0.6081,1,0,0
48247,24623,590,0.384,4,0,0
9940,10000,530,0.3704,7,0,0
77178,82203,684,0.4151,1,0,1
1130,18737,653,0.3377,5,0,0
1133,13046,638,0.5415,6,0,0
159235,108491,663,0.3219,4,0,0
9153,11787,524,0.4609,1,0,0
8951,71264,711,0.3631,6,0,0
3206,25335,680,0.3046,13,0,0
67080,38645,667,0.3704,3,0,1
33391,70233,576,0.4337,4,0,0
1912,36390,565,0.3936,8,0,0
2062,10000,647,0.3498,1,0,0
12237,19285,605,0.4335,5,0,1
546,10000,583,0.2719,1,0,0
786,10000,615,0.4314,2,0,0
27501,128015,715,0.3431,2,0,0
9709,13265,688,0.3341,5,0,0
2383,10000,572,0.1102,2,0,0
16935,26575,579,0.6762,4,0,1
69613,101157,612,0.3667,5,0,0
12778,10000,594,0.3664,1,0,0
39650,10000,595,0.3848,2,1,1
3166,20350,573,0.6482,6,0,0
40379,10000,631,0.3102,3,0,1
11332,10000,649,0.3066,7,1,1
2019,12057,575,0.1462,7,0,0
7624,10000,546,0.4945,8,0,1
1558,10000,565,0.0212,3,0,0
5276,11227,573,0.461,5,0,0
12772,13486,618,0.2603,7,0,0
5316,10000,624,0.1944,6,0,0
64812,41755,622,0.3788,7,0,1
10795,10065,630,0.5008,5,0,0
21064,27111,667,0.2079,8,0,0
1751,25883,566,0.3307,7,0,0
1113,10000,575,0.4321,2,0,0
1353,11963,681,0.1299,4,0,0
6217,19682,655,0.353,6,0,0
14290,11273,560,0.55,3,0,0
2369,49286,640,0.2236,2,0,0
1450,10000,533,0.6473,4,0,0
5039,21099,592,0.1906,3,0,0
111909,56162,694,0.1492,6,0,0
9812,82476,614,0.4227,9,0,0
3577,10000,582,0.3708,3,0,0
602,10000,602,0.4001,4,0,1
11036,14400,664,0.3665,7,0,0
4166,17075,645,0.4999,6,0,0
33286,18449,665,0.3282,10,0,0
9280,10000,540,0.0669,5,0,0
21044,82039,737,0.1102,5,0,0
3598,10000,647,0.4495,2,0,0
6804,38100,575,0.4182,2,0,0
21047,20229,582,0.2339,9,0,0
2835,38993,639,0.2408,9,0,0
6551,10000,684,0.2352,2,0,0
16313,10000,597,0.169,3,0,0
86071,19022,727,0.2033,2,0,0
2740,31242,722,0.3195,6,0,0
2289,24893,626,0.0819,3,0,0
2192,10000,500,0.1887,7,0,0
6543,10000,632,0.1098,8,0,0
2407,22821,628,0.5495,3,0,0
1085,10058,640,0.4091,3,0,1
2656,10643,529,0.4292,3,1,0
7536,39417,611,0.3896,5,0,0
18125,27152,641,0.3675,5,0,0
1802,12757,598,0.2406,7,0,0
6853,10000,640,0.2869,5,0,0
1057,10000,582,0.3287,3,0,0
15591,10000,645,0.357,6,0,0
638,46029,611,0.1713,7,0,0
3154,10000,585,0.1173,6,0,0
2171,14963,664,0.2595,5,0,0
7319,25204,591,0.0935,1,0,0
483,10000,583,0.1612,4,0,0
28912,115484,698,0.4814,14,0,0
4343,10000,606,0.1807,5,0,0
1414,10000,612,0.3358,3,0,0
2382,28134,573,0.0618,8,0,0
1865,10000,528,0.6439,6,0,0
7118,10000,549,0.6532,9,0,0
10899,45440,603,0.1328,4,0,0
3327,17941,654,0.6271,4,0,0
5819,10000,667,0.4179,1,0,0
1885,10603,591,0.4805,5,0,0
4267,10000,577,0.3134,1,0,0
2370,26804,674,0.1012,5,0,0
4869,10000,628,0.4708,7,0,0
3466,10000,632,0.4873,6,0,0
18504,26022,635,0.7149,6,0,0
13617,10000,584,0.3176,3,0,0
11187,13684,603,0.0373,4,0,0
4094,11615,599,0.1322,13,0,0
4948,11817,639,0.2346,2,0,0
3240,13860,548,0.147,3,0,0
1017,10000,613,0.4933,5,0,0
1287,10000,546,0.2931,3,0,0
4920,11431,615,0.4121,12,0,0
5281,14079,513,0.3418,5,0,0
2158,10000,645,0.3236,5,0,0
2326,10000,547,0.0942,4,0,0
391,10000,583,0.4485,8,0,0
1268,10000,705,0.2142,14,0,0
3034,10000,562,0.5472,9,0,0
5068,14070,647,0.2241,2,0,0
8893,23314,620,0.537,7,0,0
29568,38917,629,0.3336,12,0,0
2828,16376,692,0.7794,6,0,0
5180,33541,689,0.1281,5,0,0
6048,17991,665,0.0955,4,1,0
1846,10000,596,0.4834,1,1,0
1934,10000,566,0.1723,2,0,0
1494,10000,565,0.5139,5,0,0
3672,59501,620,0.2135,3,0,0
3746,10000,673,0.1698,5,0,0
22530,95560,601,0.4065,3,0,0
10083,10000,676,0.07,2,0,0
68028,10000,602,0.1499,3,0,1
1360,10000,586,0.2104,7,0,0
16632,90452,779,0.4358,4,0,0
4834,16133,596,0.498,6,0,1
15190,40449,646,0.2884,5,0,0
1106,10000,622,0.2745,3,0,0
9301,14468,655,0.3034,3,0,0
3003,10000,569,0.2508,0,0,0
2715,30153,621,0.2957,5,0,0
5842,10000,602,0.1134,3,0,0
1456,11177,493,0.2325,1,0,0
2733,23241,599,0.5133,3,0,0
595,14585,554,0.0226,2,0,0
2362,10000,623,0.0951,4,0,0
1834,14937,638,0.3111,4,0,0
4386,10316,577,0.5257,7,0,0
2319,10000,610,0.5373,7,0,0
6284,12724,597,0.204,4,0,0
5259,36479,602,0.5576,3,0,0
12307,10000,574,0.4936,4,0,0
4636,12111,702,0.1376,7,0,0
26022,44648,593,0.074,1,0,0
2687,10936,591,0.7844,5,0,0
804,10000,610,0.3633,7,0,0
6236,10000,656,0.1281,8,0,0
747,10000,548,0.2263,7,0,0
7444,15008,673,0.3836,4,0,0
959,11575,479,0.2037,5,0,1
8668,10000,543,0.6771,0,0,1
690,10000,630,0.4792,3,0,0
5452,10000,566,0.1345,2,0,1
5873,22730,568,0.6402,4,0,0
6510,10000,514,0.4996,4,0,0
4607,10000,618,0.1815,8,0,0
12628,12241,659,0.305,4,0,0
12344,25451,621,0.4451,4,0,0
1309,10000,479,0.2245,5,0,0
24711,92118,737,0.3235,7,0,0
4631,11648,611,0.272,4,0,0
24317,10768,626,0.2702,5,0,0
3314,10000,647,0.3423,5,0,0
16443,25543,607,0.3349,4,0,0
4026,19585,595,0.3996,3,0,0
1473,10000,630,0.4261,2,1,0
109139,160881,679,0.1696,5,0,0
4896,10000,613,0.2162,3,0,0
1345,17360,546,0.2976,8,0,0
746,10000,603,0.2407,2,0,0
44599,13096,606,0.2601,5,0,1
4495,12284,552,0.5335,4,0,0
16098,22767,550,0.3477,4,1,1
2340,15760,612,0.0932,8,0,0
4925,10000,551,0.3617,7,0,0
26880,13870,574,0.1978,5,0,0
2219,10000,579,0.2386,20,0,0
20199,24061,578,0.122,7,0,0
22215,116297,588,0.3983,3,0,0
16028,35981,642,0.1706,18,1,0
3740,13782,571,0.1972,6,0,0
5421,10000,593,0.6093,6,0,0
8703,10000,572,0.201,2,0,0
2423,10000,646,0.2652,5,0,0
27774,10000,569,0.5127,7,0,1
898,10000,607,0.0639,3,0,0
6531,10000,576,0.3082,3,0,0
7809,10000,602,0.3264,3,0,0
15022,10000,590,0.3265,7,0,1
15503,10000,557,0.0582,6,0,0
747,10000,526,0.1043,5,0,0
56100,69018,686,0.2469,3,0,0
1335,10000,553,0.0712,3,0,0
11126,40629,620,0.1958,7,0,0
1197,23106,712,0.1777,2,0,0
2388,24007,655,0.4555,4,0,0
2863,10000,599,0.2112,5,1,0
1036,16172,554,0.2203,5,0,1
2525,16210,662,0.2724,4,0,0
19662,10000,425,0.1952,4,0,1
930,14713,553,0.2269,2,0,0
1632,10000,570,0.5934,7,0,0
11063,37843,654,0.4007,5,0,0
41331,10000,578,0.4818,6,0,1
6633,17229,629,0.751,3,0,0
1287,21903,632,0.3865,2,0,0
3915,36682,674,0.3213,7,0,0
3859,10000,657,0.2138,3,0,0
7088,16535,654,0.2386,7,0,0
2431,10000,710,0.2196,4,0,0
4313,15096,632,0.2627,7,0,0
11303,26556,580,0.3136,1,0,1
4957,10000,606,0.0716,3,3,0
3455,10000,613,0.4861,11,0,0
6540,10000,622,0.2436,1,0,0
308652,45283,650,0.1388,8,0,1
1333,17286,554,0.5002,6,0,0
4878,10000,611,0.4074,2,0,1
6425,21449,548,0.1238,2,0,0
11146,19724,507,0.454,6,0,0
3373,10000,530,0.1666,5,0,0
2034,10000,654,0.1996,3,0,0
4000,11096,630,0.2181,7,0,0
61993,44985,676,0.0668,4,0,1
16559,12279,586,0.4318,6,0,0
6189,59513,657,0.1522,4,0,0
35993,23094,669,0.0444,11,0,0
15404,25804,553,0.3861,2,0,1
1012,29461,568,0.5312,2,0,0
1643,10000,541,0.4699,6,0,0
2642,10000,682,0.1303,3,0,0
1142,10000,578,0.1465,5,0,0
16791,10000,615,0.1589,2,0,0
6665,79684,610,0.2729,7,0,0
2998,12966,619,0.1303,3,0,1
1393,10000,595,0.2083,20,0,0
4167,10000,568,0.4614,5,0,0
2548,79439,740,0.4269,1,0,0
10088,22155,626,0.1028,7,0,0
10221,30469,633,0.2548,2,0,0
2993,10000,592,0.2936,6,2,0
7969,23782,546,0.2711,5,0,0
5013,35944,730,0.0772,2,0,0
50261,27529,567,0.5606,2,1,1
2687,31314,625,0.0352,5,0,0
3735,10000,733,0.1678,0,0,0
4623,31911,677,0.1463,2,0,0
1350,32911,591,0.2903,7,0,0
932,10000,625,0.0616,6,0,0
3262,10000,524,0.3797,4,0,0
7460,10000,590,0.5053,4,0,1
5004,25257,669,0.4007,1,0,0
3585,10000,571,0.3328,7,0,0
2566,10000,619,0.1428,1,0,0
72456,85095,701,0.4469,1,0,0
2614,51998,646,0.3403,7,0,0
80896,10000,590,0.3274,6,0,1
2338,16349,560,0.414,7,0,0
27008,147124,676,0.2124,6,0,0
7714,10000,655,0.0709,2,0,0
5865,31397,689,0.3736,1,0,0
4936,10000,550,0.1888,5,0,0
15988,57505,675,0.2781,8,0,0
2448,10000,609,0.4181,3,0,0
790,10000,543,0.1387,6,0,0
5748,10000,625,0.6013,4,0,0
24927,51554,581,0.371,0,0,1
152789,114427,673,0.3675,6,0,0
16887,75936,679,0.5413,4,0,0
35639,40832,558,0.1827,4,0,0
10940,63417,688,0.173,3,0,0
44788,40176,624,0.3481,6,0,0
6542,26841,694,0.4245,1,0,0
28742,30816,586,0.6046,4,0,1
1455,10000,629,0.4232,8,0,0
5213,10688,680,0.4322,3,1,1
430,10000,602,0.2625,2,0,0
2843,10000,643,0.3667,2,0,0
5577,19174,614,0.2233,4,0,0
30366,21842,701,0.1636,8,0,0
5439,10000,618,0.3684,4,0,0
16617,83526,719,0.1436,5,0,0
21529,48831,686,0.3911,2,0,0
5617,14648,631,0.4659,7,3,0
2782,22069,670,0.2568,5,0,0
12503,10000,605,0.3297,2,0,1
10136,10000,642,0.4667,7,0,0
2248,10000,646,0.4134,4,1,0
13431,30035,635,0.3098,3,0,0
87531,154255,733,0.5825,3,1,1
9782,10000,637,0.4356,6,0,0
1484,10000,605,0.3126,5,0,0
29518,59539,593,0.2398,1,3,1
10739,10000,646,0.3526,7,0,0
137818,10000,546,0.6745,4,1,1
22864,29920,679,0.3724,5,0,0
4467,10000,642,0.1689,5,0,0
3077,10000,530,0.1358,1,0,0
13835,24781,716,0.2628,6,0,0
6083,13996,638,0.2155,4,0,1
13228,21502,548,0.3803,5,0,0
1739,10000,549,0.2587,3,0,0
4822,10000,527,0.2444,8,0,0
1856,10000,626,0.1,2,0,0
1715,10000,597,0.4316,5,0,0
5352,10000,571,0.1421,1,0,0
1771,10000,584,0.3753,2,0,0
9296,10000,643,0.6802,9,0,0
4098,10000,619,0.2119,5,0,0
7258,10000,539,0.1182,3,0,0
2520,10000,681,0.258,12,0,0
7753,10000,625,0.2782,3,0,0
6104,10000,584,0.1803,5,0,0
5046,10000,733,0.3158,3,1,0
4791,10000,581,0.1614,3,0,0
11328,10000,589,0.248,15,0,0
33876,28488,676,0.2984,2,0,0
24080,10000,655,0.0522,5,0,0
5589,16812,591,0.3123,1,0,0
2776,10000,610,0.5252,3,0,0
1878,10000,612,0.3242,2,0,0
895,10141,528,0.7154,7,0,0
61424,69158,610,0.1904,7,0,0
39156,24837,637,0.4451,6,0,0
1000,31640,696,0.1754,4,0,0
11527,10000,609,0.3494,9,0,0
877,10207,562,0.1202,9,0,0
9332,10000,623,0.2118,5,0,0
101333,10000,616,0.2426,3,0,1
2478,11655,553,0.3277,2,0,0
2100,13240,627,0.0284,4,0,0
2435,12790,533,0.1633,1,0,0
1137,10000,560,0.1563,8,0,0
3622,11767,615,0.4216,2,0,0
2726,33587,615,0.1858,1,0,0
755,20467,636,0.5301,1,0,0
5686,10000,582,0.2988,4,0,0
6538,40533,625,0.4746,3,0,0
2593,11532,674,0.3202,5,0,0
7592,18094,621,0.2994,5,0,0
6264,20150,729,0.525,6,0,0
17266,23044,677,0.1273,6,0,0
5102,10000,534,0.3811,12,0,1
9022,10000,554,0.1917,3,0,0
16674,20853,649,0.7212,6,0,0
14874,10000,634,0.0432,6,0,0
2459,10000,649,0.2207,6,0,0
218431,10000,630,0.1847,3,0,1
93308,15193,594,0.2848,2,0,1
1791,10000,582,0.0847,2,0,0
5344,12462,598,0.8352,9,0,0
2893,17185,640,0.1413,4,0,0
796,10000,664,0.2639,4,0,0
6629,23933,538,0.1117,1,0,0
14300,46977,681,0.1278,0,0,0
4728,15805,494,0.7154,3,0,0
7551,19848,609,0.3037,6,0,0
53077,34683,645,0.2452,7,0,0
8791,26250,657,0.3476,4,0,0
3307,10000,657,0.2819,2,0,0
19666,38587,723,0.1425,3,0,0
9973,25197,545,0.6435,3,0,0
3668,10000,705,0.0577,3,0,0
4368,15584,697,0.4356,4,0,0
5782,14819,686,0.0711,5,0,0
1875,10000,649,0.3586,17,0,0
2434,30679,621,0.0871,4,0,0
5065,20053,619,0.3212,5,0,0
8075,10000,597,0.3424,4,0,0
18357,40553,630,0.5304,2,0,0
2028,10000,563,0.4053,4,0,0
9268,25818,642,0.5662,3,0,0
7613,13481,651,0.4141,3,0,0
4371,12137,539,0.6085,4,0,0
1020,13067,647,0.4979,12,0,0
13770,71024,597,0.2965,4,1,0
11629,21344,609,0.4245,0,0,0
1154,16679,657,0.1294,4,0,0
5574,47706,637,0.1366,5,0,0
1963,10000,549,0.2858,2,0,0
752,10000,652,0.2006,2,0,0
2892,11806,647,0.2495,4,0,0
1608,10000,600,0.2191,6,0,0
10008,10000,649,0.1699,4,0,0
6863,17178,696,0.336,4,0,0
37823,73655,710,0.4412,2,0,0
4713,10000,679,0.2547,4,0,1
4279,21165,612,0.0714,3,0,0
5401,19786,609,0.1988,4,0,0
945,10589,543,0.3125,4,0,0
3473,10000,499,0.2126,6,0,0
2060,10000,650,0.2096,7,0,0
4263,10000,610,0.7727,0,0,0
6997,10000,672,0.3638,10,0,0
4489,10000,561,0.1192,9,0,0
27671,10000,620,0.0628,4,0,0
4169,13204,633,0.2053,3,0,0
16254,45286,625,0.4759,5,0,0
12023,35460,646,0.2105,5,0,0
8822,108456,681,0.4129,11,0,0
26234,10000,640,0.2589,7,0,0
5279,30242,628,0.2535,4,0,0
25019,106276,699,0.0593,5,0,0
58206,91558,690,0.0528,4,0,0
5872,20137,695,0.4086,1,0,0
9080,15422,691,0.3473,7,0,0
6532,26326,657,0.4163,3,0,0
31960,10000,622,0.097,5,0,0
2276,37244,607,0.3855,1,0,0
4762,10000,606,0.2659,4,0,0
51754,48237,671,0.1031,5,0,0
4826,22380,568,0.1754,2,0,0
2678,10000,515,0.1071,7,0,0
6496,15241,632,0.3534,5,0,0
5723,10000,588,0.0554,1,0,0
1864,10000,580,0.3923,5,0,0
2121,10000,665,0.5317,9,0,0
10850,10000,627,0.3614,13,0,0
42441,10000,612,0.2804,5,0,0
25708,23940,652,0.256,9,0,0
7191,10000,611,0.2472,5,0,0
1160,10000,531,0.2669,2,0,0
57967,84628,614,0.2253,3,0,0
7746,10000,618,0.4291,5,0,0
2045,10000,609,0.5413,3,0,0
280600,10000,562,0.5296,3,0,1
218,10000,526,0.4235,6,0,0
35528,10000,621,0.211,11,0,0
1265,10000,633,0.077,4,0,0
18987,63771,673,0.2307,7,0,0
12823,24569,700,0.0497,2,0,0
2541,29581,645,0.0492,4,0,0
7480,16942,565,0.3335,4,1,1
1706,10000,605,0.4524,1,0,0
2644,15630,621,0.3284,5,0,0
6058,10000,558,0.1812,7,0,0
30349,29002,640,0.4736,7,2,1
3915,45475,667,0.1185,6,0,0
3731,11578,640,0.8243,6,0,0
30064,54080,674,0.4985,3,0,0
1122,12916,572,0.4943,3,1,0
7716,51810,447,0.2867,5,0,1
814,10000,597,0.3547,5,0,0
13859,30803,522,0.4451,5,1,0
15980,24697,589,0.3047,7,0,0
1430,14092,633,0.2087,3,0,0
32173,40313,615,0.3858,5,1,1
2258,21209,619,0.5,1,0,0
10759,60948,656,0.1275,2,0,0
36899,10000,579,0.3261,8,0,1
60677,32319,670,0.0747,5,0,0
92971,13917,642,0.2598,4,0,1
142306,10000,638,0.248,3,0,1
5970,10000,719,0.2839,7,0,0
2160,10000,708,0.3826,3,0,0
575,12800,691,0.5539,4,0,0
2049,19011,546,0.1073,4,0,0
1857,10000,566,0.2696,9,0,1
2646,10000,644,0.3597,0,0,0
11736,54459,562,0.4788,3,0,0
3082,10247,618,0.4382,5,0,0
13169,10000,625,0.3343,4,0,0
92315,60682,630,0.1613,10,0,0
15100,43482,644,0.3677,6,1,0
2052,17375,559,0.5903,2,0,0
9963,21394,731,0.1415,2,0,0
1988,10000,512,0.4224,4,0,1
5420,10000,640,0.5765,13,0,0
1810,10000,545,0.7021,6,0,0
45941,42362,604,0.6563,4,0,0
2688,10629,568,0.1946,6,0,0
8545,57311,569,0.2705,3,0,0
2264,65742,673,0.3691,5,0,0
29465,18253,661,0.0858,5,0,0
17200,10000,510,0.383,6,0,0
57152,28495,644,0.3869,5,0,0
36825,51011,620,0.1665,3,0,0
2337,12440,606,0.4435,3,0,0
3365,10000,566,0.2146,3,0,0
3774,10000,552,0.2586,3,0,0
8150,10000,691,0.3793,3,0,0
5536,10000,632,0.1018,5,0,0
9858,72406,695,0.0128,5,0,0
5715,28051,526,0.1374,3,0,0
26942,27189,596,0.3527,5,0,0
2258,22105,650,0.4243,4,0,0
829,10000,610,0.34,6,0,0
273999,44579,608,0.3985,4,0,1
10325,10000,570,0.0727,19,0,1
390,10000,613,0.4837,1,0,0
228,10000,514,0.6367,2,0,0
2432,17012,617,0.581,4,0,0
8996,21477,615,0.4285,5,0,1
30182,10000,579,0.2389,4,0,0
1724,20298,581,0.4334,3,0,0
13074,25790,633,0.4632,4,0,0
8394,10218,529,0.2573,2,0,0
9689,10177,615,0.4582,8,0,0
70913,23271,677,0.1385,5,0,1
9579,34497,611,0.6464,1,0,0
4040,19925,672,0.1102,2,0,0
33628,13437,569,0.1712,6,0,0
5719,14499,603,0.1914,9,0,0
5597,10000,623,0.2237,4,0,0
2771,10000,626,0.2618,3,0,0
3037,17276,711,0.2161,5,0,0
10665,14096,625,0.0937,5,0,0
78238,24487,691,0.5113,5,0,1
11718,18752,591,0.2709,3,0,1
1913,10000,594,0.5447,12,0,0
5507,11206,510,0.6192,3,0,0
6195,22779,615,0.1485,9,0,0
65288,81383,675,0.4777,8,0,0
1647,10000,606,0.4789,8,0,0
17870,10000,598,0.2344,5,2,1
6411,16194,583,0.1503,1,0,0
277248,32805,659,0.2614,6,0,1
74432,48163,671,0.33,3,0,0
1679,13161,568,0.404,6,0,0
18877,16254,505,0.4464,6,0,1
11414,17101,621,0.295,3,0,0
335,10000,591,0.3188,1,1,0
17520,43308,690,0.217,4,0,0
20436,58258,664,0.2835,3,0,0
6927,34427,665,0.2458,6,1,0
11400,10000,681,0.2965,4,0,0
1454,10000,636,0.2086,4,0,0
11488,20564,674,0.2509,5,0,0
2965,12849,456,0.0845,4,0,0
10248,51342,633,0.416,6,0,0
4985,13622,553,0.2578,2,0,0
10252,51790,714,0.2664,2,0,0
2387,14108,538,0.1336,2,0,0
4959,12413,610,0.1212,4,0,0
1868,10000,579,0.1776,4,0,0
4114,33781,647,0.1733,3,0,0
35930,107752,677,0.3245,5,0,0
2855,13856,688,0.0202,4,0,0
4155,10000,677,0.4567,2,0,0
3577,10000,525,0.3584,5,0,0
5157,10000,642,0.0745,4,0,0
64718,37388,612,0.1915,1,0,0
7758,50456,647,0.3229,9,0,0
11410,62709,697,0.161,2,0,0
6599,12148,549,0.2929,3,0,0
5456,67357,550,0.2291,2,0,0
4981,27157,597,0.3033,3,0,0
115691,13058,520,0.16,3,0,1
729915,29825,627,0.2985,3,0,1
1915,10000,595,0.3438,3,0,0
4154,15029,680,0.0527,4,0,0
17738,10000,607,0.0271,5,0,0
4665,18816,586,0.2735,5,0,0
20883,121687,593,0.0787,4,0,0
4976,10000,635,0.5154,2,0,0
8264,10000,559,0.5702,4,0,0
6599,10000,617,0.2629,4,1,1
19957,10000,582,0.1914,4,0,1
6536,10000,583,0.2419,3,0,0
21153,25019,509,0.4648,4,0,0
49117,51979,600,0.2162,6,0,0
5151,10001,498,0.3369,1,0,1
28333,83158,698,0.1382,7,0,0
6063,20099,565,0.4315,4,0,0
4504,40164,705,0.1528,7,0,0
17210,46317,783,0.1993,4,0,0
63628,10000,626,0.3539,7,0,1
1932,10000,627,0.4304,7,0,0
5661,10000,525,0.279,8,0,0
13555,20424,635,0.2477,7,0,0
11504,10000,667,0.2274,5,0,0
24096,71148,678,0.5054,3,0,0
4790,10000,621,0.3114,5,0,0
5546,41332,679,0.3518,3,0,0
21852,73548,689,0.1002,8,0,0
1936,15751,600,0.3986,10,0,0
1194,13291,612,0.2796,2,0,0
20696,18145,614,0.0945,4,0,0
17657,31905,697,0.5376,7,0,0
1869,13056,571,0.1704,3,0,0
1076,10000,582,0.0769,9,0,0
1356,14421,587,0.2766,2,0,0
8158,13622,578,0.3975,3,0,0
12070,28384,655,0.2701,2,0,0
5293,10000,574,0.484,1,0,0
7492,19174,618,0.1334,6,0,0
12510,18608,720,0.1981,4,0,0
13277,38898,703,0.2915,2,0,0
772,10000,591,0.324,7,0,0
2716,10000,596,0.2218,7,0,0
13255,21071,649,0.466,5,0,0
13150,10000,571,0.1932,5,0,0
8957,22627,564,0.0778,3,0,0
10820,53231,662,0.091,3,0,0
14210,26483,579,0.2335,0,0,0
3130,14766,578,0.6924,9,0,0
13689,15226,574,0.1714,2,0,0
11951,13729,659,0.6541,5,0,0
4360,20080,680,0.4457,7,0,0
8127,23287,648,0.1719,6,0,0
9226,19928,607,0.3193,3,0,0
9075,30460,585,0.2179,4,0,0
6636,22085,524,0.1556,8,0,1
6076,57854,618,0.2696,3,0,0
3882,15956,535,0.4027,4,0,0
12329,10000,583,0.261,7,0,0
9730,10000,585,0.2474,3,0,0
7109,10000,529,0.3661,2,0,0
2472,10000,598,0.1779,2,0,0
118308,70909,604,0.0971,3,0,0
31116,26683,634,0.6624,2,0,1
4032,10000,558,0.1465,3,0,0
1462,10000,613,0.5437,4,0,0
13106,10914,652,0.4531,3,0,0
1898,10000,511,0.6553,10,0,0
593250,10000,563,0.1595,9,0,1
17683,22784,645,0.6294,2,0,0
16062,28758,692,0.4245,0,0,0
73695,64398,606,0.1398,4,0,0
48182,47449,646,0.084,2,0,0
3100,10000,612,0.1191,0,0,0
2127,10000,536,0.2416,4,0,0
2952,15670,601,0.3052,5,0,0
11846,10000,615,0.323,8,0,1
5773,50123,625,0.2355,4,0,0
2183,23429,632,0.1021,2,0,0
11466,27284,613,0.241,6,0,0
15872,35953,633,0.2317,3,0,0
9701,16700,576,0.2684,4,0,0
5929,10000,485,0.5429,2,0,1
715,11565,579,0.2506,8,0,0
694,13917,609,0.3252,1,0,0
593,10000,656,0.1492,8,0,0
42182,51349,626,0.3077,5,0,0
1652,10000,597,0.5459,10,0,0
4532,11337,658,0.2964,5,0,0
1078,10000,624,0.1619,1,0,0
1481,11141,644,0.3121,8,0,0
12190,20411,619,0.2778,3,0,0
7058,12184,663,0.1981,2,0,1
2465,10000,489,0.446,5,0,0
7439,10000,609,0.2423,11,0,0
10602,10000,685,0.2975,3,0,0
9947,10000,651,0.4959,12,0,0
12277,13754,510,0.5679,3,0,1
8743,21425,617,0.2675,2,0,0
23113,10663,660,0.0728,3,0,0
12260,10000,684,0.4296,8,0,0
90218,37842,646,0.5568,7,0,0
6826,43967,613,0.2877,9,0,0
14161,20466,608,0.4434,3,0,0
6867,26312,694,0.5123,6,0,0
10843,16226,537,0.7554,3,0,0
3838,10000,564,0.1372,3,0,0
2783,10000,719,0.0236,5,0,0
16406,132218,671,0.2015,5,0,0
18004,34322,575,0.4909,6,0,0
4425,49195,644,0.0517,4,0,0
22394,33539,602,0.5244,6,0,0
7728,10000,626,0.4391,6,0,0
7097,28074,622,0.5705,1,0,0
2775,10000,616,0.1314,2,0,0
4671,10000,627,0.3509,3,0,0
5754,10000,567,0.0409,12,0,0
14731,10000,502,0.6953,6,0,0
20585,94929,668,0.0817,5,0,0
4341,10000,580,0.4433,7,0,0
2104,10000,608,0.4815,4,0,0
